+1.195424e-04    +4.597211e-05    +2.325447e-05
+5.986520e-05    +6.960251e-05    +1.515605e-05
+3.993893e-05    +3.012389e-05    +3.092290e-05
+8.548609e-05    +7.982454e-05    +4.548122e-05
+4.488112e-06    +7.282302e-05    +9.244797e-06
+6.550056e-05    +3.050269e-05    +9.341999e-05
+6.008855e-05    +6.970619e-05    +1.409417e-05
+6.194648e-05    +4.354304e-06    +9.029328e-05
+8.907092e-05    +8.982421e-05    +6.563533e-05
+5.741281e-05    +4.088662e-05    +7.464915e-05
+1.252058e-04    +1.982398e-05    +9.554481e-05
+1.513285e-05    +9.088153e-05    +9.681396e-05
+3.028980e-05    +1.682525e-05    +6.479984e-06
+4.445310e-06    +4.024570e-06    +2.490928e-05
+1.060759e-04    +9.173770e-05    +1.060528e-04
+1.452648e-05    +3.455000e-05    +5.655621e-05
+8.582689e-05    +8.562471e-05    +7.221862e-05
+9.376043e-05    +8.702430e-05    +9.509864e-05
+5.990759e-05    +6.970132e-05    +1.446236e-05
+1.512801e-05    +9.389938e-05    +9.377040e-05
+1.663330e-05    +4.385914e-05    +2.876783e-05
+2.344735e-05    +4.871048e-05    +3.321655e-05
+1.777145e-05    +7.933423e-05    +8.462726e-05
+6.663410e-05    +3.278357e-05    +9.139740e-05
+8.734363e-05    +9.006079e-05    +6.484093e-05
+5.935448e-06    +5.329303e-06    +2.538379e-05
+6.006875e-05    +9.284722e-05    +5.834866e-05
+1.185385e-04    +7.255785e-05    +6.840683e-05
+1.768556e-05    +6.002334e-05    +2.377297e-05
+7.667053e-05    +9.122516e-05    +1.232940e-04
+1.630337e-05    +4.401248e-05    +2.775563e-05
+6.173050e-05    +3.174354e-05    +9.442173e-05
+1.456464e-05    +7.749184e-05    +8.481997e-05
+1.059134e-04    +6.647440e-05    +1.238493e-04
+1.210636e-04    +4.357943e-05    +1.076545e-04
+9.833984e-05    +1.474863e-05    +9.072101e-05
+7.247519e-05    +4.938792e-05    +1.860317e-06
+1.639874e-05    +4.343436e-05    +2.778771e-05
+5.725144e-06    +4.005022e-06    +2.584156e-05
+3.084449e-05    +1.689440e-05    +7.026814e-06
+6.768449e-05    +3.247625e-05    +8.793985e-05
+8.665450e-05    +8.132892e-05    +4.558100e-05
+1.179563e-04    +7.566657e-05    +7.183143e-05
+1.778779e-05    +7.477408e-05    +9.064730e-05
+9.624906e-05    +1.259760e-05    +9.278539e-05
+6.644908e-05    +3.042373e-05    +9.066259e-05
+6.004321e-05    +7.015869e-05    +1.504524e-05
+1.529497e-05    +9.367675e-05    +9.926580e-05
+1.007769e-05    +1.026237e-05    +6.824887e-05
+8.614350e-05    +9.046623e-05    +7.646989e-05
+5.286279e-06    +3.659569e-06    +2.502889e-05
+6.447561e-05    +2.719524e-05    +9.035190e-05
+2.052767e-05    +3.249237e-05    +3.275487e-05
+1.065116e-04    +9.294521e-05    +1.063857e-04
+1.658881e-05    +6.023036e-05    +2.367926e-05
+1.635799e-05    +5.978965e-05    +2.289995e-05
+7.612806e-05    +7.980784e-05    +8.519798e-05
+1.433419e-05    +9.617306e-05    +9.650014e-05
+1.598505e-05    +5.929317e-05    +2.450937e-05
+1.872847e-05    +8.032062e-05    +8.777219e-05
+1.598922e-05    +7.624523e-05    +8.421236e-05
+1.247681e-05    +9.045701e-06    +6.859106e-05
+1.143656e-04    +7.667009e-05    +4.145056e-05
+6.783920e-05    +3.397110e-05    +9.460520e-05
+6.110080e-05    +6.983601e-05    +1.454951e-05
+1.175468e-04    +7.336348e-05    +7.303359e-05
+6.104635e-05    +6.978421e-05    +1.400766e-05
+7.664999e-05    +7.752159e-05    +1.129767e-04
+1.005204e-04    +1.697868e-05    +9.260040e-05
+1.145796e-04    +7.674020e-05    +3.988002e-05
+7.489066e-06    +1.106491e-05    +6.815904e-05
+7.000343e-06    +4.427795e-06    +2.665803e-05
+1.458960e-05    +9.681774e-06    +7.016733e-05
+6.294783e-05    +2.846600e-05    +9.345823e-05
+1.187798e-04    +4.668672e-05    +2.402807e-05
+1.191291e-04    +4.587760e-05    +2.378754e-05
+1.639266e-05    +5.997441e-05    +2.516053e-05
+8.822628e-05    +9.243802e-05    +6.452292e-05
+1.089790e-04    +8.967990e-05    +1.074654e-04
+7.446424e-05    +7.707672e-05    +8.420678e-05
+1.164538e-04    +7.387990e-05    +7.045954e-05
+1.781614e-05    +4.389351e-05    +2.827787e-05
+1.895934e-05    +4.352474e-05    +2.767390e-05
+1.722739e-05    +5.983290e-05    +2.464457e-05
+8.679789e-05    +8.873080e-05    +7.406306e-05
+6.329316e-05    +3.125534e-05    +9.087989e-05
+5.598286e-05    +5.657431e-05    +3.591330e-05
+8.642549e-05    +9.107871e-05    +7.691465e-05
+6.085460e-05    +7.035022e-05    +1.504995e-05
+6.589863e-05    +8.733820e-05    +7.415351e-05
+5.714875e-05    +5.544070e-05    +3.532873e-05
+5.598622e-05    +5.449552e-05    +3.618969e-05
+1.272264e-04    +1.683354e-06    +6.059473e-05
+1.726600e-05    +7.750826e-05    +8.804396e-05
+2.147073e-05    +3.398976e-05    +3.313379e-05
+3.085722e-05    +1.722543e-05    +7.184617e-06
+5.347309e-05    +7.115467e-05    +8.963603e-05
+6.285458e-05    +8.810874e-05    +7.235193e-05
+6.922838e-06    +4.780040e-06    +2.585307e-05
+6.598249e-05    +9.094482e-05    +7.445507e-05
